id,views,appliesTo,url,language,question_title,question_author,question_createdAt,question_text,question_upvotes,answer_markedAsAnswer,answer_createdAt,answer_text,answer_upvotes
59ab6786864448a697178b2756f4fc61,891,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/antivirensoftware-windows-10/50aa975d-2b26-4e08-ac40-8cccadfee3a7,de-de,Antivirensoftware Windows 10,HeinzHandl,"18 August, 2015","Brauche ich zusätzliche Antivirensoftware für Windows 10, oder reicht Windows Defender?Welche ist die beste Software? Hatte Avira und das bremste den PC und er blieb oft hängen!",17,true,"18 August, 2015","Hallo Heinz,der Windows Defender reicht vollkommen aus. Alles andere sorgt in der Regel nur für unnötige Probleme. Wenn du etwas Zeit übrig hast, kannst du zu diesem Thema folgenden Blog-Beitrag lesen:http://www.borncity.com/blog/2012/11/04/windows-8-anwenderwahn-und-die-virenscanner/comment-page-1/GrußSilvio",6
3e061d02eb9e4e2aadd1cebddd8e9a01,140,"protect,Windows Defender,Installation/Deinstallation und Upgrade,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/defender-daten-vom-16082015-fehlercode-0x80240009/016e81b0-97ec-432b-a8b9-22ab1ae45f95,de-de,Defender Daten vom 16.08.2015 - Fehlercode 0x80240009,Eberhard Winkler,"16 August, 2015","Fehlermeldung erfolgt, download ebenfalls, bricht aber ab.Installiert ist Windows 10",6,true,"26 August, 2015",Nach der Deinstallation von DivX und Löschung der Restdaten hat sich alles fehlerhafte erledigt.Vielen DankmvfG Eberhard,0
829f2539977b4c81894cdfce913b616a,138,"protect,Windows Defender,Aktualisierung der Definitionen,Windows 7",https://answers.microsoft.com/de-de/protect/forum/all/habe-ich-windows-defender-etwa-falsch-eingerichtet/ca14f4f4-97a4-48e7-a4b6-c35d9c160b77,de-de,Habe ich Windows Defender etwa falsch eingerichtet?,Lukas A. Z.,"24 August, 2015","Ich habe meinen Laptop nach ein paar Problemen mit Windows 7 neu aufgesetzt. Ich habe Windows 7 nochmal installiert. Das Windows-Setup verlief ohne Probleme, auch die Installation der Treiber verlief gut. Die Treiber musste ich zwar alle von Hand installieren, was aber nicht weiter schlimm war. Ich habe mir die Treiber mal für solche Fälle mal herunter und auf einem Stick gespeichert. Nach ungefähr einer Stunde und etlichen Neustarts.Dannach habe ich ein paar Updates gemacht und den Windows Defender mal scannen lassen und Virendefinitionen heruntergeladen. Dennoch sagt mir Windows 7 bzw. das Wartungscenter von Windows 7, dass ich online nach einem Antivirusprogramm suchen soll.Habe ich Windows Defender etwa falsch eingerichtet?",0,true,"24 August, 2015","Nein, nur unter Windows 7 war der Defender noch kein vollständiger Virenscanner. Das kam erst mit Windows 8. ;-)Du suchst die Microsoft Security Essentials:http://windows.microsoft.com/de-de/windows/security-essentials-download",0
96bbf022f90c4138a3b3cb12488faa13,29,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 7",https://answers.microsoft.com/de-de/protect/forum/all/viren/2042754f-899d-4b90-82f0-e3fd81bc76d2,de-de,Viren,evelyneburgholzer,"20 August, 2015","Seid ein paar Tagen habe ich immer so einen Hupton der alle paar Sekunten ertönt,hab schon alles was ich neu installiert hatte wieder runter gelöscht,aber es kommt immer wieder.Ist sehr unangenehm.Vielleicht weiß wer eine Lösung wie ich das wieder los werde.",0,true,"24 August, 2015","Hallo Evelyne,vielen Dank für deine Anfrage.Verwende bitte die Systemwiederherstellung, um das System auf ein Datum vor Auftreten des Problems zurückzusetzen.Geh dazu auf Start >> Systemsteuerung >> Sichern und Wiederherstellen >> Systemeinstellungen auf dem Computer wiederherstellen >>Systemwiederherstellung öffnen >> Weiter >> Wiederherstellungspunkt auswählen, der vor der Softwareinstallation liegtGrußMario",0
cc2d81e06c3c461d9ec40f129995fcc4,30,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 8.1",https://answers.microsoft.com/de-de/protect/forum/all/email-adresse-geklaut/25d0dd32-38b9-45db-a2d5-ea6628832008,de-de,eMail Adresse geklaut,CornelDimovici,"23 August, 2015","Seit 2 Tage Bekannten von mir bekommen e Mails von meinem AOL.COM Konto, dass ich in Istambul ohne Geld und Akten geblieben bin!Wie Kann ich reagieren? Account von AOL löschen? Wie?",0,true,"23 August, 2015",Ändere zuerst das Passwort des Mailaccounts. Scanne dann deinen PC auf Schadsoftware.,0
cc07cb5e633b409aa9e0865a810fb1fe,25,"protect,Weitere,Aktualisierung der Definitionen,Windows XP",https://answers.microsoft.com/de-de/protect/forum/all/kay-nummer/abf8d46a-a32d-40d3-b0c5-426bcf651986,de-de,kay nummer,Günter MatthiasDellgrün,"22 August, 2015",suche eine Kay nummer für xp Prfessional,0,true,"22 August, 2015","Such bitte bei einem Händler weiter, der dir sicherlich eine XP Lizenz verkaufen wird.Dass XP seit mehr als einem Jahr nicht mehr mit Updates versorgt wird und seitdem diverse Lücken in allen Windows Versionen gestopft wurden, die in XP noch offen stehen dürften, sollte dir hoffentlich dabei bewusst sein. Bitte also kein XP mehr mit irgendeiner Verbindung nach außen betreiben, das wäre verantwortungslos.",0
22168dcddbc74a6196c98718681c936f,80,"protect,Microsoft Safety Scanner,Installation/Deinstallation und Upgrade,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/driver-tuner-setup-assistent/5cca5655-90af-4f77-9fc3-6a5a05039996,de-de,Driver Tuner setup Assistent,Epson Scanner,"22 August, 2015","Bei der Installation von Windows 10 ging der Treiber für meinen Scanner Epson Perfection 3490 Photo verloren. Nun versuche ich einen neuen Treiber aus dem Internet herunterzuladen. Bei der Ausführung des Downloades kommt dann immer das Programm ""Microsoft Partner Driver tuner Setup Assistent, das ich herunterladen muss. Dann soll ich den Computer erst scaannen und das Programm kaufen. Wie kann ich diesen Driver Tuner ausschalten und den Epson Treiber direkt installieren?",0,true,"22 August, 2015","Bitte lade Treiber für ein Epson Gerät ausschließlich von der Epson Seite herunter. An sich sollte die Webseite des Herstellers immer der erste und meist der einzige Anlaufpunkt für die Treibersuche sein.Du installierst dir da so gerade Schadsoftware. Verwende den Adwcleaner, um den Müll wieder loszuwerden.https://toolslib.net/downloads/viewdownload/1-adwcleaner/",0
1da80e32d76a450e8de8cdeb0f8433a4,35,"protect,Weitere,Installation/Deinstallation und Upgrade,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/password-manager-kaspersky-version8-keine/ee0eb26c-13bc-4d91-9a59-6dca0a8467fe,de-de,Password Manager Kaspersky version8 keine installation möglich????,FrankKryszon,"20 August, 2015",Versuche seit Tagen den KPM 8 auf meinem windows 10 zu installieren. Bleibe aber jedes mal im Setup hängen. Was kann die Ursache sein?,4,true,"21 August, 2015",Das solltest du am besten Kaspersky bzw. in einem Kaspersky Forum fragen.,0
937f5a5a1c7f40e787b37cedb301fe53,48,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/zur%c3%bccksetzen-auf-werkseinstellungen-hilfreich/1d97e679-7e84-4851-a85a-0ca26cef9f96,de-de,"Zurücksetzen auf Werkseinstellungen hilfreich bei ""Microsoft Fake Aruf""?",mm14151617,"31 Juli, 2015","Hallo Leute! Wir wurden Opfer dieser Fake-Anrufer. Ich bin nicht sicher, ob sie etwas installieren konnten, da ich den PC mittendrin ausgeschaltet habe und sofort alle Karten gesperrt und alle Passwörter geändert habe. Der PC war seither nicht mehr eingeschaltet bzw. am Internet angeschlossen. Ich war auch bei der Polizei, die haben einen Virenscan durchgeführt aber nichts gefunden (was ja nicht heisst, dass es nichts gibt). Ausserdem fand auch der Virenscan (Microsoft Safety Scanner) von Microsoft keine Viren auf dem PC, dennoch bin ich unsicher. Meine Frage: Kann ich mit dem Zurücksetzen des PCs auf die Werkseinstellungen sicher sein, dass alles wieder in Ordnung ist, oder sollte ich lieber einen Fachmann aufsuchen?Danke für Eure Hilfe!",0,true,"31 Juli, 2015","Hallo,vielen Dank für deine Anfrage.Zurücksetzen auf Werkseinstellungen ist natürlich die beste Methode. Es sollte aber auch reichen, die Systemwiederherstellung auf ein Datum vor dem Eingriff durchzuführen.GrußMario",0
f7a8deb55b394c6cac11e3b886d9c091,173,"protect,Windows Defender,Aktualisierung der Definitionen,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/die-%c3%bcberp%c3%bcfung-der-festplatte-mit-dem/2246ab47-2964-417d-8239-2b07aae77562,de-de,die Überpüfung der Festplatte mit dem Windows Defender wird nicht beendet.? Windows 10,JoseSalar,"14 August, 2015","hi , beim scannen der Festplatte, hängt er sich jedes mal auf und schließt Überprüfung nicht ab.?",5,true,"18 August, 2015","Hallo Jose,vielen Dank für deine Anfrage.War bereits auf dem System oder vorher eine andere Antivirensoftware vorinstalliert? Welche?Wenn ja, wende bitte noch nachträglich das Entfernungs-Tool des jeweiligen Softwareherstellers an, zu finden auf diesem Link:>> http://answers.microsoft.com/de-de/protect/forum/protect_other-protect_start/downloadlinks-f%C3%BCr-antivirensoftware/f896e3f4-da34-4a0e-b80e-3bb7bd18a0d8?auth=1Überprüfe anschließend die Systemdateien auf Beschädigungen:Klick mit rechter Maustaste auf den ""Windows Startbutton"" >> wähle ""Eingabeaufforderung (Administrator) "" >> bestätige mit ""Ja"" >> gib dann nacheinander folgende Befehle ein und bestätige jeweils mit [Enter]:Dism /Online /Cleanup-Image /ScanHealthDism /Online /Cleanup-Image /CheckHealthDism /Online /Cleanup-Image /RestoreHealthStarte abschließend das System neu und teste den Windows Defender.GrußMario",0
37c8ce12f36d485f8af4a434d2c24dd8,357,"protect,Weitere,Installation/Deinstallation und Upgrade,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/windows-defender-nach-lavasoft-ad-aware/fded144e-5327-4b97-91b1-e9728348b835,de-de,Windows Defender nach Lavasoft Ad-Aware Installation und Deinstallation nicht mehr aktivierbar (Windows 10),Roger.OG3r,"16 August, 2015","Hallo Community,ich habe hier Windows 10 und leiderLavasoft Ad-Aware Free Antivirus installiert. - großer Fehler - Ich habe es mit der Deinstallationsroutine von dem Programm wieder entfernt aber der Windows Defender bleibt ohne Funktion. Der Echtzeitschutz lässt sich nicht mehr aktivieren.Immerhin ist es mir über die Verwaltung der Gruppenrichtlinien und der Diensteverwaltung gelungen den Defender überhaupt wieder starten zu können, allerdings blockiert irgendwas von der Lavasoft-Seuche den Echtzeitschutz.Wenn es eine Möglichkeit gibt ohne Format c auszukommen, wäre ich sehr dankbar.Beste GrüßeRoger",10,true,"20 August, 2015","Hallo Roger,für einige Reparaturbefehle ist es notwendig, einen Windows 10 Datenträger zu verwenden.Du kannst dir mit dem Media Creation Tool eine Setup DVD oder einen bootfähigen USB-Stick mit Windows 10 erstellen und diesen dann verwenden, um Windows 10 mit den DISM-Befehlen zu reparieren.>> https://www.microsoft.com/de-de/software-download/windows10 Alternativ kannst du aber auch Windows 10 nach Anleitung auf folgendem Link auffrischen:>> http://www.win-10-forum.de/windows-10-faq/556-windows-10-auffrischen-ohne-neuinstallation-eigenen-programme.htmlGrußMario",0
b52bfd2121414e78993d65295cb45761,258,"protect,Windows Defender,Installation/Deinstallation und Upgrade,Windows 8",https://answers.microsoft.com/de-de/protect/forum/all/wie-bekomme-ich-den-windows-defender-zum-laufen/f7b9c8c4-b382-4744-b25a-bf9ec6af7e1d,de-de,Wie bekomme ich den Windows Defender zum laufen ? Fehlercode 0x80073b01,8fan,"13 August, 2015",Ich versuche vergebens bei einem gebraucht gekauften Medien 1318T den Windows Defender zum laufen zu bringen.Das Problem ist der in der OEM enthaltene Kaspersky Internet Security.Mittlerweile habe ich mittels der Revolver-DVD ihn komplett neu aufgesetzt und das Tool von Kaspersky benutzt um den Most los zu werden.Immer noch die Fehlermeldung 0x80073b01.....Dann dachte ich nochmals PC auffrischen.Jetzt war Kaspersky wieder mit aufgespielt.Habe auch schon den Autostart bereinigt.Was nun????,4,true,"18 August, 2015","Hallo,vielen Dank für deine Anfrage.Ist ein Antivirenprogramm eines Drittanbieters installiert, wird der im System integrierte Windows Defenderautomatisch deaktiviert und läßt sich auch nicht aktivieren. Solange du also Kaspersky als Antivirenprogramm verwendest, bleibt der Windows Defender deaktiviert.GrußMario",0
fb1d6e2ade8e4f93b403f2019dc6352f,319,"protect,Weitere,Installation/Deinstallation und Upgrade,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/system-center-endpoint-protection-2012-auf-windows/7dda17e7-4c9e-4eaa-a63a-ae60029cc54f,de-de,System Center Endpoint Protection 2012 auf Windows 10,Peter HHoffmann,"13 August, 2015","Guten Morgen,ich bin neu hier und bin mir nicht sicher ob das Thema in der richtigen Kategorie ist. Sollte es Falsch sein, dann bitte ich einen Moderator es zu verschieben.Ich habe das folgende Problem:Wir setzen den System Center Configuration Manger 2012 r2 ein. Diesen habe ich erfolgreich auf SP1 aktualisiert, damit ich nativ die Windows 10 Clients verwalten kann.Nun stehe ich vor der Herausforderung, dass der System Center Endpoint Protection (SCEP) Client nicht installiert (bzw. nicht richtig installiert) wird.Wenn ich mir die aktuelle Version runter lade und dann manuell installiere, wird der Client richtig in ""Programme und Features"" angezeigt, jedoch ist immer nur Windows Defender gestartet. Den SCEP-Client bekomme ich nicht richtig ans laufen. Und den Windows Defender kann ich nicht zentral verwalten.Hat jemand noch eine Idee?Danke und GrußPeter",0,true,"13 August, 2015","Hallo Mario,danke für den Tipp!Werde ich bei der nächsten Frage definitv beachten.Das Problem habe ich jedoch selbst lösen können.Es ist so, dass es den SCEP-Client unter Windows 10 nicht mehr in der Form gibt, wie man ihn von vorherigen Windows Versionen kannte.Es wird der Windows Defender als Visuelles Medium genutzt und dieser wird dann über den SCCM per Richtlinien zentral gemanaged.Das Thema kann somit geschlossen werden.Gruß Peter",0
2c25c2f083a048dc80d8a61ed67dbc28,349,"protect,Weitere,Installation/Deinstallation und Upgrade,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/die-app-kann-nicht-auf-diesem-pc-ausgef%c3%bchrt/caf2d1a2-c6cd-4bd2-9b39-fc473c7233f0,de-de,Die App kann nicht auf diesem PC ausgeführt werden,tas_tone,"11 August, 2015","Guten Tag,ich habe folgendes Problem. Seit Windows 10 funktioniert meine Comodo Firewall nicht richtig. Deinstallieren über die Systemsteuerung ist leider nicht möglich da eine Funktion nicht richtig gestartet werden kann. Laut Anbieter müsste ich das Installationsprogramm ausführen und somit die Firewall neuinstallieren. Wenn ich nun das Programm starte, kommt jedoch die Meldung ""Die App kann nicht auf diesem PC ausgeführt werden"" und nichts passiert mehr. Im Kompatibilitätsmodus funktioniert das auch nicht - leider. Nun hatte ich versucht die Setupdatei von Zonealarm zu starten. Auch dort erscheint diese Meldung und es tut sich nichts.Kann es an Windows liegen, oder gibt es eine Möglichkeit um diese Meldung und die Sperrung der Dateien zu umgehen?Mit freundlichem GrussTobias",8,true,"18 August, 2015","Hallo,gerade deshalb solltest du den Softwarehersteller informieren, dass diese Softwareversion unter Windows 10 Probleme bereitet. Dieser muss dann ausbessern oder eine andere Softwareversion bereitstellen.GrußMario",0
f7f49f2fa9be424fac5edf4fbed5a01f,1,"protect,Windows Defender,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 7",https://answers.microsoft.com/de-de/protect/forum/all/benutze-windows-10-pro-ich-kann-den-windows/c86215cb-56ee-4c2d-b298-2e87a48e2c7f,de-de,Benutze Windows 10 Pro. ich kann den Windows Defender nicht Aktivieren.,HannesHainzl,"1 August, 2015",Leider kann ich den Defender nicht Aktivieren. In den Einstellungen ist alles Grau Hinterlegt.Beim Ausführen von services.msc kommt beim Manuelen Starten Fehler 577.Ich Besitze keine weitere Virensoftware. Windows Windows Essentials habe ich bereits Deinstalliert.,26,true,"18 August, 2015","Hallo René,falls das Problem noch besteht, schau dir diesen Blog-Beitrag an:>> http://www.borncity.com/blog/2015/08/13/windows-10-administratorrechte-verloren/GrußMario",0
d8a8105d30844510818e3278fd20bcbc,64,"protect,Weitere,Installation/Deinstallation und Upgrade,Windows 8.1",https://answers.microsoft.com/de-de/protect/forum/all/avira-meldung-keine-verbindung-mit-internet/024258d2-3548-40db-8c63-3822ea3c49fb,de-de,"AVIRA - Meldung ""Keine Verbindung mit Internet möglich""",WilliBoesen,"16 August, 2015","Hallo miteinander,obwohl ich im Internet bin, werden keine Updates von AVIRA durchgeführt. Es kommt immer die Meldung: keine Verbindung mit Internet möglich.Ich habe AVIRA bereits mehrmals erfolglos neu installiert.Wer kennt das Problem und die Lösung dazu?Danke!!!",1,true,"18 August, 2015","Hallo Willi,vielen Dank für deine Anfrage.Es geht um Updates für Avira?Kontaktiere bitte den Avira Support und fordere Unterstützung an, hier bist du mit diesem Thema im falschen Forum.GrußMario",0
1a1fca4bf7854324ac85c48634663fc5,43,"protect,Windows Defender,Installation/Deinstallation und Upgrade,Windows Vista",https://answers.microsoft.com/de-de/protect/forum/all/tencent/8868f141-5dd9-4357-8e0d-3809fcdc7aa8,de-de,Tencent,JMK52,"17 August, 2015","Wie bekomme ich die adware Tencent QQPC aus dem Windows registry, ctrl panel etc. gelöscht?",0,true,"18 August, 2015","Hallo,vielen Dank für deine Anfrage.lade dir bitte das kostenlose Tool AdwCleaner von nachfolgendem Link herunter, scanne damit dein System vollständig und lösche alle gefundenen Objekte. Wiedehole den Vorgang ein zweites Mal zur Sicherheit.>> http://www.heise.de/download/adwcleaner-1191313.html GrußMario",0
b3ebe050589e466bab0e2bbf77440474,39,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/feature-request-bug-tracking-system-f%c3%bcr/9a26a9dd-0de4-4886-b78c-40e470dd080f,de-de,Feature-Request: Bug-Tracking System für Microsoft Produkte,Itinu.Mok,"18 August, 2015","Hallo,nachdem ich weder in den diversen ""Support""-Optionen noch hier eine Möglichkeit gefunden habe, SINNVOLL einen Bug-Report für ein Microsoft-Produkt (insbesondere Windows und Office) zu erstellen, möchte ich anregen, dass ein entsprechendesBug-Tracking System eingerichtet wird.Aus meiner Sicht kann es eigentlich nicht sein, dass es für Microsoft-Produkte keine Möglichkeit gibt, einenBug effektiv zu melden und seine Behebung mit voran zu treiben.Dabei sollte sich an den bekannten Bug-Tracking-Tools (wie Bugzilla, Jira, etc.) orientiert werden, damit ein Bug effektiv gemeldet und behoben werden kann.Noch zwei Anmerkungen:- Bitte keine Verweis auf https://support.microsoft.com, denn ich benötige keine Hilfe, sondernich biete Hilfe an!- Bei https://connect.microsoft.com/ werden keine Bug-Reports für Windows oder Office akzeptiertM.E. kann mann nur mit einem solchen System so viele Fehler wie möglich erkennen und beheben.(Selbst hier kann man bei der Kategorie nichts sinnvolles zu ""Bug-Report bei Microsoft"" auswählen!)Danke!",2,,,,
bddd7b5547c64abea9cba7e3a8c4d637,105,"protect,Windows Defender,Installation/Deinstallation und Upgrade,Windows 8.1",https://answers.microsoft.com/de-de/protect/forum/all/wartungscenter/d9658020-947e-4fed-bb43-8e4df597088c,de-de,Wartungscenter,ilonaschlegel,"16 August, 2015","HalloMein Wartungscenter sagt mir Netzwerk Firewall aktivieren, in der Systemsteuerung wird mir angezeigt, Firewall Ein - was nuBrauche ich Mac Affee ? Win8.1 / acer-Aspire E1-772G gekauft 05/2014Mac Affee muß doch runter bzw. Aus, damit Security Essentials bzw. Defender arbeiten kann ?Was soll ich tun ? Danke",0,true,"17 August, 2015",Ist McAfee denn vollständig deinstalliert worden? Das sollte eigentlich zuerst geschehen.,0
d8974af1b7194f6cb1696ef562412007,33,"protect,Weitere,Installation/Deinstallation und Upgrade,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/windows10-falschmeldung/5518a7c3-6a0a-49df-a487-cfe8afdfcb24,de-de,windows10 falschmeldung,polluxgeorg,"16 August, 2015",Die falschmeldung vom info-center kam erst nach dem upgrade auf windows10.G-data habe ich schon 2 Jahre !,1,true,"17 August, 2015","Welche Falschmeldung? Bei Fragen oder Problemen mit G-Data Programmen solltest du dich an deren Hersteller wenden. Wenn du G-Data deinstallierst und stattdessen den mitgelieferten Windows Defender nutzt, bist du bei Fragen dazu hingegen hier genau richtig.",0
03ddd136a6b041a58031771aadc585fd,101,"protect,Weitere,Installation/Deinstallation und Upgrade,Windows 7",https://answers.microsoft.com/de-de/protect/forum/all/gdata-l%c3%a4%c3%9ft-sich-nicht-vollsst%c3%a4ndig/9ccc2d61-3061-4009-839e-2e4208142ad4,de-de,GDATA läßt sich nicht vollsständig auf neu eingerichtetem Laptop installieren,Andreas0987,"15 August, 2015","Hallo, warum kann meine G-Data Sicherheitssoftware nicht vollständig installiert werden ?Bricht jedes mal als unvollständig ab.Muss dann Systemwiederherstellung machen, da sich die bis dahin installierten Daten auch nicht deinstallieren lassen.Habe Toshiba Sattelite Pro C50 -A-E1 mit i3-Prozessor, 8 GB RAM, 500 GB HDD aus diesem Jahr, also recht neu.Danke für SINNVOLLE Antworten !Andreas",0,true,"16 August, 2015","Windows kommt von Haus aus mit Antivirus und Firewall, die hier im Forum Thema sind.Wenn du selber andere Software stattdessen installierst, wende dich bei Fragen dazu bitte an den jeweiligen Hersteller.",0
f9b792c127de4dd18ca297b1b9748f4e,34,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/was-ist-istartsurf-unistall-ist-das-ein-spyware/6c2d735b-b581-4b5f-96a2-e188e07a109a,de-de,"Was ist ""istartsurf unistall""? Ist das ein Spyware?",ChrisOpio,"16 August, 2015",Beim Upgrading Windows 7 ultimate x64 auf Windows 10 Pro mögelte sich ein Programme namens istartsurf uninstall auf mein PC ein und lässt sich nicht einfach so deinstallieren. Beim Deinstallieren erscheint ein Prompt auf chinesisch (oder taiwanesisch) und das Wort OK zum anklicken.,0,true,"16 August, 2015","Das Programm kam nicht durch das Upgrade. Es ist typische Adware, die du vermutlich zusammen mit irgendeiner kostenlosen Software installiert hast.Nutze den AdwCleaner, um den PC zu säubern.https://toolslib.net/downloads/viewdownload/1-adwcleaner/",0
115eb6ad23e746778d6458f132b1c15e,452,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 7",https://answers.microsoft.com/de-de/protect/forum/all/error-3-from-inflateincorrect-data-check/54c506ec-1dde-48cb-89d0-223d11e38b1f,de-de,error 3 from inflate:incorrect data check,LenniEllies,"15 August, 2015","Was bedeutet obige Meldung und wie kann ich es reparieren? Ich vermute, es besteht ein Zusammenhang mit Google Drive.",21,true,"16 August, 2015","Das scheint zuzutreffen. Stell die Frage also bitte in einem Forum, welches sich mit Google Drive beschäftigt.",0
2d774951cd81452c883063e99a5d1cbd,35,"protect,Weitere,Installation/Deinstallation und Upgrade,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/info-center-windows10/7cd33db6-b14e-4aae-b9fa-d1e42b9743c1,de-de,info-center windows10,polluxgeorg,"15 August, 2015",Ich habe G-Data bei windows 10.Das info-Center zeigt immer an G-Data wäre deaktiviert !G-data wurde neu aufgeladen und Updatevollzogen ?,0,true,"16 August, 2015","Windows kommt von Haus aus mit Antivirus und Firewall, die hier im Forum Thema sind.Wenn du selber andere Software stattdessen installierst, wende dich bei Fragen dazu bitte an den jeweiligen Hersteller.",0
43d1b9f7c1d04b89ad8da27c492e6a46,2,"protect,Windows Defender,Aktualisierung der Definitionen,Windows 8",https://answers.microsoft.com/de-de/protect/forum/all/update-win-defender-fehlgeschlagen-mit-code/01899c00-737e-46e8-bcf7-07fc5eea67bc,de-de,Update Win Defender fehlgeschlagen mit Code 80070714,Walter W.HabelYW,"4 Juni, 2014","Hallo,Leider wird bei immer die Installation des Definitionsupdate für Windows Defender – KB2267602 (Definition 1.175.1359.0)Installationsdatum: ‎04.‎06.‎2014 19:58 (6. Versuch)Installationsstatus: FehlgeschlagenFehlerdetails: Code 80070714Updatetyp: Wichtigabgebrochen. Der Link "" Hilfe zu diesem Fehler"" hilft nicht weiter.Dieser Fehlercode ist in keiner Support bzw. Hilfeseite zu finden.Wo kann der Fehler liegen?DANKE FÜR INFORMATIONENWalter Habel",6,true,"5 Juni, 2014","Hallo Walter,möglicherweise ist beim Download des Updates etwas schiefgelaufen und die Datei ist beschädigt. Führe bitte folgendes Fix it aus und versuche das Update dann zu installieren:http://go.microsoft.com/?linkid=9830262Falls sich das Update weiterhin nicht installieren lässt, versuche das Definitionsupdate bitte manuell zu installieren.Windows 8 32-Bit:http://go.microsoft.com/fwlink/?LinkID=121721&arch=x86Windows 8 64-Bit:http://go.microsoft.com/fwlink/?LinkID=121721&arch=x64Eine weitere Ursache kann auch ein Befall mit Schadsoftware sein. Sollte oben genanntes nicht funktionieren, überprüfen deinen Computer bitte mitMalwarebytes Anti-Malware.Wie gehe ich bei Virenbefall vor?GrußSilvio",0
d33b8b2a1dc14d1d909ebc7587e75fdd,761,"protect,Weitere,Installation/Deinstallation und Upgrade,Windows 7",https://answers.microsoft.com/de-de/protect/forum/all/kaspersky-internet-security-2015-windows-10/81f1d8f1-f5b4-464b-b3e1-80a7728ddde4,de-de,Kaspersky Internet-Security 2015 -Windows 10,Wolfgang 47,"31 Juli, 2015",Nach der Installation von Windows 10 wurde Kaspersky automatisch gelöscht. Nach der Neuinstallation von Kaspersky konnte ich den PC nicht mehr hochfahren. Wo liegt das Problem???,38,true,"31 Juli, 2015","Bei Kaspersky. Wende dich bitte an deren Support, wenn dir deren Produkt das System lahmlegt.",1
2406f80667cd4d0283bd3b37b4d4bd03,460,"protect,Windows Defender,Aktualisierung der Definitionen,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/einstellungen-von-defender-bei-windows-10/246b18d0-bf19-4717-9fce-2d01a0086275,de-de,Einstellungen von Defender bei Windows 10,Klaus-DieterBeckmann,"12 August, 2015","Wie plane ich die Überprüfung, bei Microsoft Security Essentials war es einfach.Bei Win 10 Fehlen die Einstellmöglichkeiten",26,true,"13 August, 2015","Hallo Klaus-Dieter,vielen Dank für deine Anfrage.Ja, die Option fehlt. Du kannst die Überprüfung nicht mehr manuell planen.GrußMario",0
664687d63af342878657d853c1d18215,175,"protect,Windows Defender,Suchen, Erkennen und Entfernen von Bedrohungen,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/virus-kann-von-defender-nicht-entfernt-werden/87d3c8e6-056f-48e4-aca2-91d684b74ad1,de-de,Virus kann von Defender nicht entfernt werden,PeterWanzek,"11 August, 2015",HalloIch habe eine bösartigen Virus (Winter web) auf meinem PC un er wird von Defender nicht erkannt oder entfernt. Kann mir jemand helfen.GrußPeter W.,0,true,"11 August, 2015",Ich würde es mal mit Malwarebytes versuchen (für Privatanwender u. kostenlos):http://de.malwarebytes.org/products/,0
